id,followers,genres,name,popularity
3l0CmX0FuQjFxr8SK7Vqag,2454178.0,bedroom pop pop,Clairo,82
2uFUBdaVGtyMqckSeCl0Qj,2230302.0,bow pop compositional ambient neoclassical,Ludovico Einaudi,82
6cEuCEZu7PAE9ZSzLLc2oQ,2173826.0,dance pop dutch house edm electro house pop pop dance progressive electro house slap house tropical house,R3HAB,82
6s22t5Y3prQHyaHWUN1R1C,1751157.0,modern rock,AJR,82
0e86yPdC41PGRkLp2Q1Bph,1670684.0,vancouver indie,Mother Mother,82
2oQX8QiMXOyuqbcZEFsZfm,1595647.0,dembow latin rap dominicano reggaeton trap latino tropical,El Alfa,82
2feDdbD5araYcm6JhFHHw7,1583615.0,indie poptimism pop postteen pop,Labrinth,82
3gIRvgZssIb9aiirIg0nI3,1558464.0,alt z electropop pop postteen pop,Jeremy Zucker,82
3tlXnStJ1fFhdScmQeLpuG,1521021.0,dmv rap pop rb rap,Brent Faiyaz,82
2UZIAOlrnyZmyzt1nuXr9y,1329289.0,argentine hip hop rb argentino trap argentino trap latino,Nicki Nicole,82
5TYxZTjIPqKM8K8NuP9woO,1262761.0,urbano espanol,C. Tangana,82
6cK3NBO6uP7hh0oyuVELFl,1091048.0,cali rap dance pop pop pop rap postteen pop rb trap queen,Saweetie,82
5KNNVgR6LBIABRIomyCwKJ,897961.0,folkpop irish pop pop,Dermot Kennedy,82
5CiGnKThu5ctn9pBxv7DGa,762806.0,electropop pop pop dance pop rap,benny blanco,82
3t2iKODSDyzoDJw7AsD99u,128057.0,hoerspiel,Bibi Blocksberg,82
37230BxxYs9ksS7OkZw3IU,128004.0,reggaeton flow trap latino,Chencho Corleone,82
5rGrDvrLOV2VV8SCFVGWlj,88668.0,edm electro house pop dance slap house tropical house,Imanbek,82
4rXABp4A7KjG9elWFNAbO4,34115.0,meditation,Miracle Tones,82
5Wg2b4Mp42gicxEeDNawf7,17667.0,scandipop,A7S,82
36QJpDe2go2KgaRleHCDTp,10548181.0,album rock classic rock hard rock rock,Led Zeppelin,81
58lV9VcRSjABbAbfWS6skp,9171614.0,glam metal hard rock rock,Bon Jovi,81
2wUjUUtkb5lvLKcGKsKqsR,8717631.0,alt z canadian contemporary rb canadian pop dance pop electropop pop postteen pop rb,Alessia Cara,81
7jy3rLJdDQY21OgRLCZ9sD,8658789.0,alternative metal alternative rock modern rock permanent wave postgrunge rock,Foo Fighters,81
73sIBHcqh3Z3NyqHKZ7FOL,7716080.0,atl hip hop hip hop pop rap rap,Childish Gambino,81
5eAWCfyUhZtHHtBdNk56l1,7115995.0,alternative metal nu metal rap metal,System Of A Down,81
4bw2Am3p9ji3mYsXNXtQcd,6858910.0,colombian pop latin latin pop reggaeton reggaeton colombiano trap latino,Piso 21,81
6FBDaR13swtiWwGhX1WQsP,6424396.0,pop punk punk socal pop punk,blink-182,81
6LqNN22kT3074XbTVUrhzX,6296840.0,dance pop electropop pop postteen pop,Kesha,81
4Z8W4fKeB5YxbusRsdQVPb,6049256.0,alternative rock art rock melancholia oxford indie permanent wave rock,Radiohead,81
0C0XlULifJtAgn6ZNCW2eu,5944237.0,dance rock modern rock permanent wave rock,The Killers,81
74XFHRwlV6OrjEM0A2NCMF,5921571.0,candy pop emo pixie pop emo pop punk,Paramore,81
0LcJLqbBmaGUft1e9Mm8HV,5558002.0,europop swedish pop,ABBA,81
2qxJFvFYMEDqd7ui6kSAcq,5426936.0,complextro dance pop edm electro house electropop german techno pop pop dance postteen pop tropical house,Zedd,81
4wLXwxDeWQ8mtUIRPxGiD6,5403982.0,latin latin pop modern salsa salsa tropical,Marc Anthony,81
21451j1KhjAiaYKflxBjr1,5258560.0,latin latin hip hop reggaeton reggaeton flow trap latino tropical,Zion & Lennox,81
20sxb77xiYeusSH8cVdatc,4968247.0,hip hop philly rap pop rap rap southern hip hop trap,Meek Mill,81
3KV3p5EY4AvKxOlhGHORLg,4956441.0,chicago rap dance pop hip hop pop pop rap postteen pop rb southern hip hop trap urban contemporary,Jeremih,81
0eHQ9o50hj6ZDNBt6Ys1sD,4947457.0,latin latin hip hop reggaeton reggaeton flow trap latino tropical,Yandel,81
2EMAnMvWE2eb56ToJVfCWs,4821083.0,kentucky hip hop pop pop rap rb rap trap,Bryson Tiller,81
0cGUm45nv7Z6M6qdXYQGTX,4551214.0,dance pop pop pop rap postteen pop rb urban contemporary,Kehlani,81
6MDME20pz9RveH9rEXvrOM,4293412.0,dance pop edm pop pop dance postteen pop tropical house uk dance uk funky,Clean Bandit,81
3IYUhFvPQItj6xySrBmZkd,4202342.0,album rock classic rock country rock rock roots rock southern rock swamp rock,Creedence Clearwater Revival,81
5C4PDR4LnhZTbVnKWXuDKD,4160248.0,colombian pop latin latin pop,Morat,81
2rhFzFmezpnW82MNqEKVry,4087652.0,miami hip hop rap underground hip hop,Ski Mask The Slump God,81
6sq1yF0OZEWA4xoXVKW1L9,4078032.0,latin latin arena pop latin pop mariachi mexican pop ranchera regional mexican,Alejandro Fernández,81
6vXTefBL93Dj5IqAWq6OTv,3901095.0,gangster rap hip hop pop rap rap southern hip hop trap,French Montana,81
3Y7RZ31TRPVadSFVy1o8os,3694184.0,alternative rb dance pop pop rb,H.E.R.,81
5JXhkyafynxCvxtov7C1PV,3425756.0,sertanejo sertanejo pop sertanejo universitario,Bruno & Marrone,81
5aIqB5nVVvmFsvSdExz408,3149269.0,baroque classical early music german baroque,Johann Sebastian Bach,81
4YLtscXsxbVgi031ovDDdh,3139913.0,contemporary country outlaw country,Chris Stapleton,81
0ErzCpIMyLcjPiwT4elrtZ,2968477.0,memphis hip hop trap,NLE Choppa,81
7pbDxGE6nQSZVfiFdq9lOL,2922117.0,bedroom pop pop,Rex Orange County,81
2HPaUgqeutzr3jx5a9WyDV,2921372.0,pop pop rap rb rap toronto rap trap urban contemporary,PARTYNEXTDOOR,81
2kRfqPViCqYdSGhYSM9R0Q,2916379.0,alt z dance pop electropop pop postteen pop,Madison Beer,81
2NjfBq1NflQcKSeiDooVjY,2708158.0,australian pop pop,Tones And I,81
1wRPtKGflJrBx9BmLsSwlU,2572027.0,desi pop filmi indian instrumental modern bollywood,Pritam,81
0A0FS04o6zMoto8OKPsDwY,2566314.0,cali rap gangster rap hip hop pop rap rap southern hip hop trap,YG,81
12vb80Km0Ew53ABfJOepVz,2398789.0,latin latin hip hop reggaeton reggaeton flow trap latino tropical,Ñengo Flow,81
57LYzLEk2LcFghVwuWbcuS,2226432.0,pop rb,Summer Walker,81
3tJoFztHeIJkJWMrx0td2f,1985437.0,hip hop rap southern hip hop tennessee hip hop trap,Moneybagg Yo,81
1Bl6wpkWCQ4KVgnASpvzzA,1765477.0,boy band hip hop rap,BROCKHAMPTON,81
66ihevNkSYNzRAl44dx6jJ,1746707.0,corrido nuevo regional mexicano regional mexican sierreno,Carin Leon,81
6Ad91Jof8Niiw0lGLLi3NW,1684095.0,british indie rock modern rock pop rock,YUNGBLUD,81
1aS5tqEs9ci5P9KD9tZWa6,1610296.0,german hip hop hamburg hip hop,Bonez MC,81
64tJ2EAv1R6UaZqc4iOCyj,1416791.0,jpop japanese teen pop,YOASOBI,81
4bL2B6hmLlMWnUEZnorEtG,1098740.0,dance pop edm electro house german dance pop pop dance pop edm tropical house,Felix Jaehn,81
47mIJdHORyRerp4os813jD,995750.0,speedrun video game music,League of Legends,81
6QtgPSJPSzcnn7dPZ4VINp,949687.0,chicago rap,King Von,81
3wcj11K77LjEY1PkEazffa,946289.0,afro dancehall dancehall nigerian hip hop nigerian pop,Burna Boy,81
3PyJHH2wyfQK3WZrk9rpmP,924879.0,alt z electropop escape room pop,Ashnikko,81
6WY7D3jk8zTrHtmkqqo5GI,571090.0,contemporary country country pop texas country,Maren Morris,81
0GM7qgcRCORpGnfcN2tCiB,384556.0,latin latin hip hop latin pop pop reggaeton reggaeton reggaeton flow trap latino tropical,Tainy,81
5KKpBU5eC2tJDzf0wmlRp2,381642.0,dance pop pop pop dance postteen pop tropical house uk contemporary rb uk pop,RAYE,81
1Ts9of7VPZElwPQnqnDSfW,332580.0,latin reggaeton reggaeton flow trap boricua trap latino,Lyanno,81
5F1aAS1duwlzExnPs3l2Xe,247962.0,memphis hip hop rap southern hip hop tennessee hip hop trap,Pooh Shiesty,81
09agIJMxCD2k87ys9Al0f0,115554.0,dance pop german dance pop dance slap house tropical house,VIZE,81
7i9j813KFoSBMldGqlh2Z1,69716.0,dance pop house pop dance tropical house uk dance,Riton,81
2o08sCWF5yyo2G4DCiT7T9,31001.0,slap house,HVME,81
487N2T9nIPEHrlTZLL3SQs,13674608.0,sertanejo sertanejo pop sertanejo universitario,Zé Neto & Cristiano,80
3p7PcrEHaaKLJnPUGOtRlT,12846250.0,sertanejo pop sertanejo universitario,Henrique & Juliano,80
6JL8zeS1NmiOftqZTRgdTz,10300972.0,dance pop hip pop pop postteen pop,Meghan Trainor,80
7Ey4PD4MYsKc5I2dolUwbH,10079991.0,album rock classic rock hard rock rock,Aerosmith,80
7qG3b048QCHVRO5Pv1T5lw,10045207.0,dance pop latin latin pop mexican pop pop tropical,Enrique Iglesias,80
2DlGxzQSjYe5N6G9nkYghR,9805610.0,dance pop pop pop rap postteen pop urban contemporary,Jennifer Lopez,80
4V8Sr092TqfHkfAA5fXXqG,9347569.0,latin latin pop puerto rican pop tropical,Luis Fonsi,80
5he5w2lnU9x7JFhnwcekXX,7789284.0,brostep complextro edm electro pop dance,Skrillex,80
07PdYoE4jVRF6Ut40GgVSP,7541026.0,latin hip hop mexican hip hop,Cartel De Santa,80
163tK9Wjr9P9DmM0AVK7lm,7474152.0,art pop dance pop electropop metropopolis nz pop pop postteen pop,Lorde,80
0p4nmQO2msCgU4IF37Wi3j,7105293.0,canadian pop candy pop dance pop pop postteen pop,Avril Lavigne,80
05fG473iIaoy82BF1aGhL8,7013125.0,alternative metal double drumming nu metal rap metal,Slipknot,80
4iHNK0tOyZPYnBU7nGAgpQ,6558935.0,dance pop pop urban contemporary,Mariah Carey,80
6XpaIBNiVzIetEPCWDvAFP,6510934.0,dance pop pop urban contemporary,Whitney Houston,80
0h1zs4CTlU9D2QtgPxptUD,6374544.0,cantautor latin latin arena pop latin pop rock en espanol tropical,Ricardo Arjona,80
0ECwFtbIWEVNwjlrfc6xoL,6369653.0,album rock classic rock country rock folk rock heartland rock mellow gold rock soft rock yacht rock,Eagles,80
7okwEbXzyT2VffBmyQBWLz,6360283.0,latin latin arena pop latin pop latin rock mexican pop mexican rock rock en espanol,Maná,80
0BvkDsjIUla7X0k6CSWh1I,6325985.0,contemporary country country country road,Luke Bryan,80
3MHaV05u0io8fQbZ2XPtlC,6172304.0,bachata latin latin hip hop latin pop trap latino tropical,Prince Royce,80
2DaxqgrOhkeH0fpeiQq2f4,6144580.0,beatlesque britpop madchester permanent wave rock,Oasis,80
7FBcuc1gsnv6Y1nwFtNRCb,5829065.0,emo pop punk,My Chemical Romance,80
6wWVKhxIU2cEi0K81v7HvP,5750041.0,alternative metal german metal industrial industrial metal industrial rock neue deutsche harte nu metal,Rammstein,80
43ZHCT0cAZBISjO8DG9PnE,5319897.0,adult standards rockandroll rockabilly,Elvis Presley,80
7gOdHgIoIKoe4i9Tta6qdD,5149142.0,boy band dance pop pop pop rock postteen pop,Jonas Brothers,80
6tbjWDEIzxoDsBA1FuhfPW,4965982.0,dance pop europop pop,Madonna,80
4jogXSSvlyMkODGSZ2wc2P,4959618.0,corrido nuevo regional mexicano regional mexican,Calibre 50,80
7guDJrEfX3qb6FEbdPA5qi,4919372.0,adult standards funk motown quiet storm soul,Stevie Wonder,80
3mIj9lX2MWuHmhNCA7LSCW,4865318.0,modern alternative rock modern rock nu gaze pop postteen pop rock,The 1975,80
3EiLUeyEcA6fbRPSHkG5kb,4738638.0,latin latin hip hop latin pop reggaeton reggaeton flow trap latino tropical,De La Ghetto,80
7EQ0qTo7fWT7DPxmxtSYEc,4707811.0,metropopolis modern rock pop pop rock tropical house,Bastille,80
7d3WFRME3vBY2cgoP38RDo,4679716.0,melodic rap pop rap rap trap,Lil Skies,80
2qk9voo8llSGYcZ6xrBzKx,4672487.0,modern rock rock,Kings of Leon,80
2dIgFjalVxs4ThymZ67YCE,4344654.0,kpop kpop boy group,Stray Kids,80
1LZEQNv7sE11VDY3SdxQeN,4329453.0,disco mellow gold soft rock,Bee Gees,80
16oZKvXb6WkQlVAjwo2Wbg,4235709.0,folkpop modern rock pop stomp and holler,The Lumineers,80
4GvEc3ANtPPjt1ZJllr5Zl,4186346.0,dance pop electropop pop postteen pop,Bazzi,80
3eqjTLE0HfPfh78zjh6TqT,3955181.0,classic rock heartland rock mellow gold permanent wave rock singersongwriter,Bruce Springsteen,80
3HqSLMAZ3g3d5poNaI7GOU,3820336.0,kpop,IU,80
6x2LnllRG5uGarZMsD4iO8,3780200.0,contemporary country country country road modern country rock,Thomas Rhett,80
0epOFNiUfyON9EYx7Tpr6V,3707942.0,alternative rock garage rock indie rock modern rock permanent wave rock,The Strokes,80
00XhexlJEXQstHimpZN910,3652927.0,latin latin hip hop reggaeton reggaeton flow trap latino tropical,Brytiago,80
4lxfqrEsLX6N1N4OCSkILp,3595656.0,mellow gold rock drums soft rock,Phil Collins,80
77AiFEVeAVj2ORpC85QVJs,3538089.0,dance pop edm electro house pop dance tropical house,Steve Aoki,80
6zFYqv1mOsgBRQbae3JJ9e,3403694.0,classic rock folk rock mellow gold piano rock rock singersongwriter soft rock,Billy Joel,80
6w3SkAHYPsQ1bxV7VDlG5y,3380762.0,argentine hip hop latin latin pop rap latina reggaeton trap argentino trap latino,Cazzu,80
3oSJ7TBVCWMDMiYjXNiCKE,3281503.0,contemporary country country country road,Kane Brown,80
1HBjj22wzbscIZ9sEb5dyf,3203328.0,dance pop edm pop pop dance postteen pop tropical house uk dance,Jonas Blue,80
3GBPw9NK25X1Wt2OUvOwY3,3123799.0,neo mellow,Jack Johnson,80
3uwAm6vQy7kWPS2bciKWx9,3061281.0,bedroom pop bubblegrunge indie pop norwegian indie,girl in red,80
4LEiUm1SRbFMgfqnQTwUbQ,2959378.0,eau claire indie indie folk melancholia,Bon Iver,80
4NHQUGzhtTLFvgF5SZesLK,2726359.0,dance pop electropop metropopolis pop pop rap postteen pop swedish electropop swedish pop swedish synthpop,Tove Lo,80
5IH6FPUwQTxPSXurCrcIov,2586135.0,alt z electropop pop,Alec Benjamin,80
2IMZYfNi21MGqxopj9fWx8,2483918.0,rb en espanol spanish hip hop trap latino urbano espanol,Rels B,80
7z5WFjZAIYejWy0NI5lv4T,2189180.0,contemporary country country pop,Dan + Shay,80
3ipn9JLAPI5GUEo4y4jcoi,2123243.0,atl hip hop dance pop dirty south rap hip hop pop rap rap southern hip hop trap,Ludacris,80
0elWFr7TW8piilVRYJUe4P,2074191.0,corrido corridos tumbados nuevo regional mexicano regional mexican sierreno,Natanael Cano,80
58wXmynHaAWI5hwlPZP3qL,2016169.0,french hip hop old school rap francais pop urbaine rap conscient,Booba,80
5Y5TRrQiqgUO4S36tzjIRZ,1924282.0,dance pop hip hop hip pop pop pop rap urban contemporary,Timbaland,80
1Oa0bMld0A3u5OTYfMzp5h,1022546.0,g funk gangster rap hip hop pop rap rap west coast rap,Nate Dogg,80
3hv9jJF3adDNsBSIQDqcjp,902297.0,dance pop neo soul pop,Mark Ronson,80
41QLxRXlc2NwfJZkHGHKid,893376.0,sertanejo sertanejo pop sertanejo universitario,Israel & Rodolffo,80
6bmlMHgSheBauioMgKv2tn,847098.0,sad rap,Powfu,80
0YinUQ50QDB7ZxSCLyQ40k,846613.0,cali rap hip hop pop rap rap southern hip hop trap,Mustard,80
25UNJbwGZSQKvz5cPLWlv3,740933.0,corrido norteno nuevo regional mexicano regional mexican,Los Dos Carnales,80
1DxLCyH42yaHKGK3cl5bvG,720820.0,pop argentino trap latino,Maria Becerra,80
2ydZrTy8U3kOMOzx20s3dg,695034.0,latin latin hip hop reggaeton reggaeton flow trap latino tropical,DJ Nelson,80
0H39MdGGX6dbnnQPt6NQkZ,693929.0,melodic rap rap slap house,SAINt JHN,80
20gsENnposVs2I4rQ5kvrf,616061.0,dance pop edm electro house pop pop dance pop edm tropical house,Sam Feldt,80
0BqURncJM5B1BBu7UM51eq,608640.0,latin reggaeton reggaeton flow trap latino,Guaynaa,80
2LRoIwlKmHjgvigdNGBHNo,500940.0,colombian pop latin pop reggaeton reggaeton reggaeton colombiano reggaeton flow trap latino,Feid,80
3klZnJvYGIbWritVwQD434,181450.0,dutch pop,Duncan Laurence,80
2Jc4AEeBTE47KwuKgYOtcL,128052.0,hoerspiel,Die drei !!!,80
2x8vG4f0HYXzMEo3xNsoiI,125018.0,hoerspiel kleine hoerspiel,Bibi und Tina,80
5R9eOlQf7HGzD6srMeJKio,34146.0,meditation,Solfeggio Healing Frequencies MT,80
3vQ0GE3mI0dAaxIMYe5g7z,12448153.0,argentine hip hop reggaeton trap argentino trap latino,Paulo Londra,79
2Z0lRIqr997lIUiPtrpKCr,8613017.0,pop nacional sertanejo pop sertanejo universitario,Matheus & Kauan,79
0eecdvMrqBftK0M1VKhaF4,7586425.0,boy band latin latin pop reggaeton,CNCO,79
6Q192DXotxtaysaqNPy5yR,7078461.0,british soul neo soul,Amy Winehouse,79
1w5Kfo2jwwIPruYS2UWh56,6605373.0,alternative rock grunge permanent wave pop rock rock,Pearl Jam,79
5CCwRZC6euC8Odo6y9X8jr,6540956.0,australian pop dance pop edm electropop pop pop rap postteen pop tropical house uk pop,Rita Ora,79
7gZfnEnfiaHzxARJ2LeXrf,6416834.0,emo rap,6ix9ine,79
12Chz98pHFMPJEknJQMWvI,6378276.0,modern rock permanent wave rock,Muse,79
4phGZZrJZRo4ElhRtViYdl,5961911.0,acoustic pop neo mellow pop pop rock viral pop,Jason Mraz,79
3WGpXCj9YhhfX11TToZcXP,5559114.0,australian pop dance pop electropop pop postteen pop viral pop,Troye Sivan,79
7FsRH5bw8iWpSbMX1G7xf1,5066723.0,banda grupera norteno ranchera regional mexican,Joan Sebastian,79
5sUrlPAHlS9NEirDB8SEbF,5034748.0,cantautor latin latin arena pop latin pop mexican pop rock en espanol spanish pop,Alejandro Sanz,79
6deZN1bslXzeGvOLaLMOIF,5031348.0,alternative metal canadian rock nu metal postgrunge,Nickelback,79
5t28BP42x2axFnqOOMg3CM,4749326.0,alternative metal groove metal nu metal,Five Finger Death Punch,79
3TOqt5oJwL9BE2NG9MEwDa,4685829.0,alternative metal nu metal rap metal,Disturbed,79
1Mxqyy3pSjf8kZZL4QVxS0,4677919.0,adult standards easy listening lounge,Frank Sinatra,79
6kACVPfCOnqzgfEF5ryl0x,4615328.0,arkansas country outlaw country,Johnny Cash,79
0WwSkZ7LtFUFjGjMZBMt6T,4529973.0,album rock classic rock mellow gold rock soft rock,Dire Straits,79
3FfvYsEGaIb52QPXhg4DcH,4493811.0,contemporary country country country road,Jason Aldean,79
1qto4hHid1P71emI6Fd8xi,4490658.0,bachata bachata dominicana latin latin hip hop latin pop trap latino tropical,Aventura,79
0ZCO8oVkMj897cKgFH7fRW,4364742.0,gruperas inmortales nucumbia regional mexican,Los Ángeles Azules,79
5NGO30tJxFlKixkPSgXcFE,4127991.0,album rock art rock classic rock mellow gold new wave permanent wave rock soft rock,The Police,79
5LfGQac0EIXyAN8aUwmNAQ,4094036.0,alternative metal permanent wave punk rock skate punk socal pop punk,The Offspring,79
4NJhFmfw43RLBLjQvxDuRS,4019581.0,classical classical era,Wolfgang Amadeus Mozart,79
4WZGDpNwrC0vNQyl9QzF7d,3980041.0,german hip hop,Capital Bra,79
0SfsnGyD8FpIN4U4WCkBZ5,3799329.0,dutch trance edm pop dance progressive house trance,Armin van Buuren,79
5rSXSAkZ67PYJSvpUpkOr7,3795212.0,boy band dance pop,Backstreet Boys,79
4OBJLual30L7gRl5UkeRcT,3701277.0,atl hip hop dance pop dirty south rap gangster rap hip hop pop rap rap southern hip hop trap,T.I.,79
4D75GcNG95ebPtNvoNVXhz,3628074.0,big room dance pop dutch house edm electro house pop dance progressive electro house progressive house tropical house,Afrojack,79
5M9Bb4adKAgrOFOhc05Y50,3619972.0,latin latin arena pop latin pop spanish pop,Pablo Alborán,79
4AVFqumd2ogHFlRbKIjp1t,3600013.0,dance pop edm electro house pop pop dance progressive electro house tropical house,Alesso,79
5dHt1vcEm9qb8fCyLcB3HL,2921189.0,hip hop pop rap rap southern hip hop trap underground hip hop,A$AP Ferg,79
7IlRNXHjoOCgEAWN5qYksg,2670396.0,basshall francoton,Aya Nakamura,79
5xSx2FM8mQnrfgM1QsHniB,2571510.0,latin latin pop latin viral pop mexican pop pop,Danna Paola,79
0my6Pg4I28dVcZLSpAkqhv,2535899.0,banda corrido nuevo regional mexicano regional mexican,El Fantasma,79
39yVoqm6sYFvvqF1RciUVf,2523901.0,latin latin arena pop latin pop mexican pop,Carlos Rivera,79
0YC192cP3KPCRWx8zr8MfZ,2503688.0,german soundtrack soundtrack,Hans Zimmer,79
4ScCswdRlyA23odg9thgIO,2480037.0,australian pop dance pop pop pop dance postteen pop tropical house uk pop,Jess Glynne,79
26T3LtbuGT1Fu9m0eRq5X3,2459591.0,indie rock modern alternative rock modern rock punk blues rock,Cage The Elephant,79
10exVja0key0uqUkk6LJRT,2341085.0,folkpop modern rock pop pop rock,Vance Joy,79
0SwO7SWeDHJijQ3XNS7xEE,2182518.0,alternative dance indie rock indietronica modern rock rock,MGMT,79
3Z02hBLubJxuFJfhacLSDc,2068570.0,album rock canadian pop canadian singersongwriter classic canadian rock heartland rock mellow gold pop rock rock soft rock,Bryan Adams,79
1CoZyIx7UvdxT5c8UkMzHd,2060406.0,alternative rb dance pop pop rb uk contemporary rb,Jorja Smith,79
6nS5roXSAGhTGr34W6n7Et,1908198.0,house pop uk dance,Disclosure,79
2gBjLmx6zQnFGQJCAQpRgw,1763657.0,dance pop hip hop pop rap rap southern hip hop st louis rap urban contemporary,Nelly,79
3JhNCzhSMTxs9WLGJJxWOY,1711346.0,pop pop rap seattle hip hop,Macklemore,79
2hejA1Dkf8v8R0koF44FvW,1679789.0,mexican hip hop rap conciencia,Gera MX,79
4rTv3Ejc7hKMtmoBOK1B4T,1661746.0,canadian hip hop pop,Ali Gatie,79
5pVRwX5ZQR7hfJ18w8ZYkl,1652602.0,german cloud rap german hip hop,Ufo361,79
7F2utINZ6tSokSiZTQBE27,1591847.0,italian hip hop italian pop,Guè Pequeno,79
7yntSJ6uojO3z6GFUVwhAW,1580927.0,viral rap,CORPSE,79
0SCbttzoZTnLFebDYmAWCm,1372887.0,glee club hollywood postteen pop,Glee Cast,79
1WgXqy2Dd70QQOU7Ay074N,1308128.0,art pop norwegian pop,AURORA,79
1fux65HMCBvfJHqlBc4Nno,1243207.0,latin latin hip hop reggaeton reggaeton flow trap latino tropical,Casper Magico,79
45eNHdiiabvmbp4erw26rg,1070438.0,edm electropop melodic dubstep pop pop dance tropical house,ILLENIUM,79
2p1fiYHYiXz9qi0JJyxBzN,908601.0,birmingham grime grime instrumental grime rap,Skepta,79
3CJKkU0XuElRT1z8rEtIYg,865358.0,german drill german hip hop,Luciano,79
55fhWPvDiMpLnE4ZzNXZyW,841098.0,alt z dance pop electropop pop postteen pop,Noah Cyrus,79
1wxPItEzr7U7rGSMPqZ25r,837220.0,lofi chill sad rap,Shiloh Dynasty,79
5YwzDz4RJfTiMHS4tdR5Lf,781646.0,brazilian hip hop funk carioca trap brasileiro,Xamã,79
7Gi6gjaWy3DxyilpF1a8Is,766154.0,corrido corridos tumbados nuevo regional mexicano regional mexican sierreno,Junior H,79
2uYWxilOVlUdk4oV9DvwqK,755256.0,brooklyn indie indie pop,Mitski,79
6USv9qhCn6zfxlBQIYJ9qs,506889.0,alternative pop rock pop,Dominic Fike,79
5JMLG56F1X5mFmWNmS0iAp,431988.0,alt z electropop indie pop indie poptimism pop postteen pop tropical house,Chelsea Cutler,79
4AKwRarlmsUlLjIwt38NLw,404713.0,edm pop dance tropical house,Ofenbach,79
3UUJfRbrA2nTbcg4i0MOwu,395538.0,broadway hollywood,Original Broadway Cast of Hamilton,79
7jZM5w05mGhw6wTB1okhD9,264301.0,german dance german techno german trance trance,ATB,79
7uMh23xWiuR7zsNkuNcm2G,244106.0,tropical house uk contemporary rb uk dance,MNEK,79
4riOEaOW5hCeqomFDBk0aP,225742.0,dembow rap dominicano trap latino,Rochy RD,79
0vLsqW05dyLvjuKKftAEGA,138979.0,hoerspiel,Die drei ??? Kids,79
7arQA31aZVS8yS6zUveWzb,137139.0,trap,CJ,79
2nm38smINjms1LtczR0Cei,20013.0,uk dance,Goodboys,79
3BmGtnKgCSGYIUhmivXKWX,7566980.0,dance pop neo mellow pop pop rock postteen pop talent show urban contemporary,Kelly Clarkson,78
5p7f24Rk5HkUZsaS3BLG5F,6686673.0,dance pop pop postteen pop,Hailee Steinfeld,78
3AQRLZ9PuTAozP28Skbq8V,6548759.0,celtic rock dance pop neo mellow pop pop rock postteen pop viral pop,The Script,78
7slfeZO9LsJbWgpkIoXBUJ,5843491.0,dance pop latin latin pop mexican pop puerto rican pop tropical,Ricky Martin,78
2MRBDr0crHWE5JwPceFncq,5240092.0,cancion melodica latin latin pop mariachi ranchera regional mexican,Juan Gabriel,78
4S9EykWXhStSc15wEx8QFK,4749361.0,canadian pop dance pop,Céline Dion,78
0nmQIMXWTXfhgOBdNzhGOs,4606565.0,alternative metal nu metal,Avenged Sevenfold,78
4yiQZ8tQPux8cPriYMWUFP,4606057.0,dance pop hip pop pop postteen pop urban contemporary,Gwen Stefani,78
1GxkXlMwML1oSg5eLPiAz3,4498944.0,adult standards canadian pop jazz pop lounge,Michael Bublé,78
2xiIXseIJcq3nG7C8fHeBj,4426078.0,alternative metal canadian metal canadian rock nu metal postgrunge,Three Days Grace,78
23TFHmajVfBtlRx5MXqgoz,4297398.0,italian hip hop italian pop trap italiana,Sfera Ebbasta,78
0u2FHSq3ln94y5Q57xazwf,4156674.0,australian country australian pop contemporary country country country road,Keith Urban,78
5bSfBBCxY8QAk4Pifveisz,4068717.0,banda corrido ranchera regional mexican,La Arrolladora Banda El Limón De Rene Camacho,78
3koiLjNrgRTNbOwViDipeA,3967998.0,classic soul funk indie rb motown northern soul quiet storm soul,Marvin Gaye,78
3CDoRporvSjdzTrm99a3gi,3872123.0,funk carioca funk pop pagode baiano pop nacional,LUDMILLA,78
1RBzGO6Nm3uyhUSxP7EDWO,3780329.0,latin latin hip hop reggaeton reggaeton colombiano reggaeton flow trap latino tropical,Kevin Roldan,78
56oDRnqbIiwx4mymNEv7dS,3764116.0,dance pop escape room minnesota hip hop pop pop rap postteen pop trap queen,Lizzo,78
3FUY2gzHeIiaesXtOAdB7A,3650908.0,dance pop neo mellow pop pop rock postteen pop,Train,78
5IcR3N7QB1j6KBL8eImZ8m,3619604.0,gangster rap hip hop pop rap rap southern hip hop trap underground hip hop,ScHoolboy Q,78
74KM79TiuVKeVCqs8QtB0B,3459350.0,alt z dance pop electropop pop postteen pop viral pop,Sabrina Carpenter,78
085pc2PYOi8bGKj0PNjekA,3372700.0,dance pop pop pop rap postteen pop,will.i.am,78
0UWZUmn7sybxMCqrw9tGa7,3235387.0,colombian pop latin latin pop mexican pop pop rock en espanol tropical,Juanes,78
7gP3bB2nilZXLfPHJhMdvc,3163993.0,indie pop indietronica modern rock pop rock,Foster The People,78
7bu3H8JO7d0UbMoVzbo70s,3109709.0,new wave permanent wave rock,The Cure,78
4sTQVOfp9vEMCemLw50sbu,3068664.0,dance pop edm electro house pop pop dance tropical house,Galantis,78
2IvkS5MXK0vPGnwyJsrEyV,2951894.0,contemporary country country country road,Eric Church,78
21WS9wngs9AqFckK7yYJPM,2938218.0,melodic rap pop rap rb rap trap,PnB Rock,78
